item,itemLabel,startDate,endDate,sourceDate,psid
Q108344974,Roberto Rojas López,1998-05-08,2002-05-08,2022-09-14,Q108344974-5DC9CACC-4BE9-4698-8582-4000DE03E5FD
Q7351928,Roberto Tovar Faja,2002-05-08,2006-05-08,2022-09-14,Q7351928-F60F7B3E-A9A5-4261-B6F3-BAEE867E0647
Q58158,Bruno Stagno Ugarte,2006-05-08,2010-05-08,2022-09-14,Q58158-2EB330E8-AA68-4E4E-8005-24D6EDF1AC7F
Q7313683,René Castro Salazar,2010-05-08,2011-07-28,2022-09-14,Q7313683-713D775C-93D3-4FF9-BABF-EB4A6EA1786E
Q113971588,José Enrique Castillo Barrantes,2011-09-05,2014-05-08,2022-09-14,Q113971588-AFA31D80-468F-4BA5-85BE-EE50646F8669
Q27916850,Manuel González Sanz,2014-05-08,2018-05-08,2022-09-14,Q27916850-33E48555-7C12-4048-9DB3-F8AA15F60401
Q5384033,Epsy Campbell Barr,2018-05-08,2018-12-11,,Q5384033-313BE285-1DEA-4185-A287-F025F3CE4272
Q23682309,Manuel Ventura Robles,2019-01-08,2020-01-31,2022-09-14,Q23682309-CD6E2147-8CB8-4FC3-B41A-83B181A6C513
Q102077694,Rodolfo Solano Quirós,2020-01-31,2022-05-08,,Q102077694-E5E59BF2-7B43-4FB1-BFA4-9704BE0B4487
Q114704690,Arnoldo André Tinoco,2022-05-08,,,Q114704690-95988796-8BD8-4E84-B7D4-584F26B4A2E2
